Source,Target,Weight
David McMillin,Bob Dylan,1
David McMillin,Johnny Cash,1
David McMillin,Ryan Adams,1
Randy California,Bob Dylan,1
Randy California,Jimi Hendrix,2
Randy California,Jimmy James and the Blue Flames,2
Randy California,Paul Simon,1
Randy California,The Animals,1
Connie Converse,Bob Dylan,1
Connie Converse,Karen O,1
Jacobites (band),Bob Dylan,1
Jacobites (band),Keith Richards,1
Jacobites (band),Mick Jagger,1
Jacobites (band),Nikki Sudden,3
Jacobites (band),The Rolling Stones,1
Joey Ramone,Bob Dylan,1
Joey Ramone,Bruce Springsteen,1
Joey Ramone,Keith Richards,1
Joey Ramone,Lou Reed,1
Joey Ramone,Mick Jagger,1
Joey Ramone,New York Dolls,2
Joey Ramone,Paul McCartney,1
Joey Ramone,The Beatles,3
Joey Ramone,The Who,3
Joey Ramone,U2,3
GTR (band),Bob Dylan,1
Manfred Mann,Bob Dylan,1
Manfred Mann,Cream (band),1
Manfred Mann,Manfred Mann's Earth Band,5
Manfred Mann,McGuinness Flint,2
Silvertide,Bob Dylan,2
Charlie Feathers,Bob Dylan,1
Charlie Feathers,Elvis Presley,1
Norah Jones,Bob Dylan,5
Norah Jones,Elvis Presley,2
Norah Jones,George Harrison,1
Norah Jones,Gram Parsons,2
Norah Jones,Hank Williams,2
Norah Jones,Jack White,4
Norah Jones,Jeff Tweedy,2
Norah Jones,Johnny Cash,1
Norah Jones,Keith Richards,2
Norah Jones,Lucinda Williams,1
Norah Jones,Ryan Adams,3
Norah Jones,The Rolling Stones,2
Norah Jones,Tom Waits,1
Norah Jones,Townes Van Zandt,1
Norah Jones,Willie Nelson,5
Right Said Fred,Bob Dylan,2
Right Said Fred,Bryan Adams,1
Right Said Fred,Madonna,2
Right Said Fred,Mick Jagger,2
Aubrie Sellers,Bob Dylan,1
Aubrie Sellers,Creedence Clearwater Revival,1
Aubrie Sellers,Neil Young,1
Colter Wall,Bob Dylan,1
Colter Wall,Gram Parsons,1
Colter Wall,Hank Williams,1
Colter Wall,Johnny Cash,1
Colter Wall,Lucinda Williams,1
Colter Wall,Townes Van Zandt,1
Colter Wall,Willie Nelson,1
Colter Wall,Woody Guthrie,1
Joe Pug,Billy Joe Shaver,1
Joe Pug,Bob Dylan,3
Joe Pug,Bruce Springsteen,1
Joe Pug,Jason Isbell,1
Joe Pug,Josh Ritter,5
Joe Pug,Lucinda Williams,1
Joe Pug,Ryan Adams,1
Joe Pug,Tom Waits,1
Joe Pug,Townes Van Zandt,1
Joe Pug,Warren Zevon,1
Joe Pug,Wilco,1
Johnny Ace,Bob Dylan,1
Johnny Ace,Elvis Presley,1
Johnny Ace,Hank Williams,1
Johnny Ace,Joan Baez,1
Johnny Ace,John Lennon,1
Johnny Ace,Johnny Mathis,1
Johnny Ace,Paul Simon,1
Patti Smith,Bob Dylan,3
Patti Smith,Bruce Springsteen,3
Patti Smith,Buddy Holly,2
Patti Smith,Courtney Love,1
Patti Smith,Hole (band),2
Patti Smith,Kurt Cobain,1
Patti Smith,Madonna,2
Patti Smith,Morrissey,1
Patti Smith,The Go-Betweens,1
Patti Smith,The Rolling Stones,1
Patti Smith,The Waterboys,1
Patti Smith,The White Stripes,1
Patti Smith,The Who,1
Patti Smith,Tom Verlaine,3
Patti Smith,U2,2
Paul Cresey,Bob Dylan,1
Paul Cresey,Jack Johnson (musician),1
Paul Cresey,Leonard Cohen,1
Paul Cresey,Neil Young,1
Asexuals (band),Bob Dylan,1
Asexuals (band),Minutemen (band),1
Unit 4 + 2,Bob Dylan,1
Unit 4 + 2,The Byrds,1
M.O.T.O.,Bob Dylan,1
M.O.T.O.,Judas Priest,1
M.O.T.O.,The Beatles,1
M.O.T.O.,The White Stripes,1
The Revols,Bob Dylan,1
The Revols,Great Speckled Bird (band),1
The Revols,Janis Joplin,3
The Revols,Richard Manuel,4
The Revols,The Band,7
The Revols,The Beatles,4
The Revols,The Rolling Stones,2
Sam Bailey,Bob Dylan,1
Sam Bailey,Right Said Fred,1
Sam Bailey,The Beatles,1
Logan English,Bob Dylan,4
Logan English,Joan Baez,2
Logan English,Woody Guthrie,6
Sarah Vaughan,Barry Manilow,1
Sarah Vaughan,Bob Dylan,1
Sarah Vaughan,John Lennon,2
"William ""Smitty"" Smith",Billy Joel,1
"William ""Smitty"" Smith",Bob Dylan,1
"William ""Smitty"" Smith",Linda Ronstadt,1
"William ""Smitty"" Smith",Robert Palmer (singer),1
Del Barber,Bob Dylan,1
Del Barber,Bruce Springsteen,1
Del Barber,Emmylou Harris,1
Del Barber,Gram Parsons,1
Del Barber,Lucinda Williams,1
Del Barber,Mississippi John Hurt,1
Del Barber,Neil Young,1
Del Barber,Ryan Adams,1
Del Barber,The Band,1
Del Barber,Townes Van Zandt,1
Del Barber,Wilco,1
Paul McCartney,Alice Cooper,1
Paul McCartney,Billy Joel,1
Paul McCartney,Bob Dylan,1
Paul McCartney,Buddy Holly,4
Paul McCartney,Carl Perkins,1
Paul McCartney,Chuck Berry,2
Paul McCartney,Elvis Presley,3
Paul McCartney,Eric Clapton,2
Paul McCartney,George Harrison,5
Paul McCartney,Grateful Dead,3
Paul McCartney,Jimi Hendrix,2
Paul McCartney,John Lennon,10
Paul McCartney,Kanye West,3
Paul McCartney,Keith Richards,1
Paul McCartney,Linda McCartney,8
Paul McCartney,Paul Simon,2
Paul McCartney,Ringo Starr,5
Paul McCartney,Stevie Wonder,4
Paul McCartney,Sting (musician),1
Paul McCartney,The Beatles,123
Paul McCartney,U2,2
A Genuine Freakshow,Bob Dylan,1
A Genuine Freakshow,Radiohead,2
A Genuine Freakshow,The Beatles,1
A Genuine Freakshow,Tom Waits,1
Eric Clapton,Bob Dylan,3
Eric Clapton,Buddy Holly,2
Eric Clapton,Cher,4
Eric Clapton,Cream (band),22
Eric Clapton,Dire Straits,2
Eric Clapton,Frank Zappa,1
Eric Clapton,George Harrison,13
Eric Clapton,Jimi Hendrix,3
Eric Clapton,John Lennon,3
Eric Clapton,Keith Richards,1
Eric Clapton,Manfred Mann,1
Eric Clapton,Muddy Waters,2
Eric Clapton,Paul McCartney,2
Eric Clapton,Ringo Starr,2
Eric Clapton,Robert Johnson,11
Eric Clapton,Sheryl Crow,3
Eric Clapton,Sting (musician),2
Eric Clapton,The Band,7
Eric Clapton,The Beatles,9
Eric Clapton,The Hollies,1
Eric Clapton,The Rolling Stones,3
Eric Clapton,The Who,3
Eric Clapton,Tom Petty,2
Eric Clapton,Tom Petty and the Heartbreakers,1
Eric Clapton,Willie Nelson,1
Shannon Hoon,Bob Dylan,1
Shannon Hoon,Grateful Dead,1
Shannon Hoon,John Lennon,1
Shannon Hoon,The Beatles,1
"Peter, Paul and Mary",Bob Dylan,5
"Peter, Paul and Mary",Dave Van Ronk,1
"Peter, Paul and Mary",Mary Travers,4
"Peter, Paul and Mary",Woody Guthrie,1
Pentangle (band),Bob Dylan,1
Pentangle (band),Fairport Convention,1
Pentangle (band),Fotheringay,1
Pentangle (band),Lindisfarne (band),1
Nikki Sudden,Bob Dylan,1
Nikki Sudden,Jacobites (band),2
Nikki Sudden,Jeff Tweedy,1
Nikki Sudden,Small Faces,1
Nikki Sudden,The Rolling Stones,2
Nikki Sudden,The Waterboys,1
Nikki Sudden,Wilco,1
The Chieftains,Bob Dylan,2
The Chieftains,Diana Krall,1
The Chieftains,Emmylou Harris,1
The Chieftains,Madonna,4
The Chieftains,Marianne Faithfull,1
The Chieftains,Mick Jagger,1
The Chieftains,Sting (musician),1
The Chieftains,The Decemberists,2
The Chieftains,The Dubliners,1
The Chieftains,The Rolling Stones,1
The Chieftains,Willie Nelson,1
Lisa Mitchell,Bob Dylan,1
Lisa Mitchell,Lou Reed,1
Lisa Mitchell,Neil Young,1
Lisa Mitchell,Patti Smith,1
Lisa Mitchell,Paul Kelly (Australian musician),1
Starry Eyed and Laughing,Bob Dylan,1
Starry Eyed and Laughing,Clarence White,1
Starry Eyed and Laughing,Pentangle (band),1
Starry Eyed and Laughing,The Alan Bown Set,1
Starry Eyed and Laughing,The Beatles,1
Starry Eyed and Laughing,The Byrds,1
Sleepy John Estes,Big Joe Williams,1
Sleepy John Estes,Bob Dylan,3
Sleepy John Estes,Elvis Presley,1
Sleepy John Estes,Eric Clapton,2
Sleepy John Estes,John Lennon,1
Sleepy John Estes,Muddy Waters,1
Sleepy John Estes,Mungo Jerry,1
Sleepy John Estes,North Mississippi Allstars,2
Sleepy John Estes,The Beatles,2
The Walkabouts,Bob Dylan,1
The Walkabouts,Gene Clark,1
The Walkabouts,Johnny Cash,1
The Walkabouts,Leonard Cohen,1
The Walkabouts,Neil Young,2
The Walkabouts,Nick Cave,1
The Walkabouts,Nick Drake,1
The Walkabouts,Patti Smith,1
The Walkabouts,Scott Walker (singer),1
The Walkabouts,Townes Van Zandt,1
Washington Squares,Bob Dylan,1
Washington Squares,Brave Combo,1
Washington Squares,New York Dolls,1
Washington Squares,Patti Smith,1
Washington Squares,"Peter, Paul and Mary",2
Washington Squares,The Kingston Trio,2
Tim Buckley,Bob Dylan,1
Tim Buckley,Hank Williams,1
Tim Buckley,Jeff Buckley,5
Tim Buckley,Johnny Cash,1
Tim Buckley,The Mothers of Invention,1
Will Hoge,Bob Dylan,1
Will Hoge,Jason Isbell,1
Will Hoge,Sheryl Crow,1
Will Hoge,Squeeze (band),1
Beams (band),Bob Dylan,1
Beams (band),Joni Mitchell,1
Beams (band),Neil Young,1
Beams (band),The Band,1
"McGuinn, Clark & Hillman",Bob Dylan,1
"McGuinn, Clark & Hillman","Crosby, Stills, Nash & Young",3
"McGuinn, Clark & Hillman",David Crosby,2
"McGuinn, Clark & Hillman",Eric Clapton,1
"McGuinn, Clark & Hillman",Gene Clark,8
"McGuinn, Clark & Hillman",The Byrds,18
"McGuinn, Clark & Hillman",The Flying Burrito Brothers,3
All Saved Freak Band,Bob Dylan,1
All Saved Freak Band,Electric Light Orchestra,1
All Saved Freak Band,Switchfoot,1
All Saved Freak Band,The Human Beinz,2
Barry Manilow,Bette Midler,11
Barry Manilow,Bob Dylan,1
Barry Manilow,Sarah Vaughan,2
Barry Manilow,The Beach Boys,1
Cam (singer),Bob Dylan,1
Cam (singer),Joni Mitchell,1
Cam (singer),Willie Nelson,1
Daniel Balavoine,Bob Dylan,1
Daniel Balavoine,Johnny Hallyday,2
Daniel Balavoine,The Beatles,1
My Chemical Romance,Bauhaus (band),1
My Chemical Romance,Bob Dylan,1
My Chemical Romance,Morrissey,1
My Chemical Romance,Rise Against,1
Danny Schmidt,Bob Dylan,3
Danny Schmidt,Dave Carter,1
Danny Schmidt,Jimi Hendrix,1
Danny Schmidt,Judy Collins,1
Danny Schmidt,Leonard Cohen,3
Danny Schmidt,Mississippi John Hurt,1
Danny Schmidt,Muddy Waters,1
Danny Schmidt,Neil Young,2
Danny Schmidt,Tom Waits,1
Danny Schmidt,Townes Van Zandt,2
Andrew Jenkins,Bob Dylan,1
Andrew Jenkins,Jimmie Rodgers (country singer),1
Andrew Jenkins,Lead Belly,1
Andrew Jenkins,Phil Ochs,1
Andrew Jenkins,Woody Guthrie,1
Georgia Turner,Bob Dylan,1
Georgia Turner,Dave Van Ronk,1
Georgia Turner,Joan Baez,1
Georgia Turner,The Animals,1
Kathleen Edwards,Bob Dylan,1
Kathleen Edwards,Bryan Adams,4
Kathleen Edwards,Gram Parsons,1
Kathleen Edwards,Neil Young,3
Kathleen Edwards,Suzanne Vega,1
Kathleen Edwards,Tom Petty,2
Julie Driscoll,Blossom Toes,1
Julie Driscoll,Bob Dylan,1
Julie Driscoll,Brian Auger and the Trinity,5
Julie Driscoll,Manfred Mann,1
Julie Driscoll,Rick Danko,1
Booker T. & the M.G.'s,Billy Lee Riley,1
Booker T. & the M.G.'s,Bob Dylan,2
Booker T. & the M.G.'s,Creedence Clearwater Revival,2
Booker T. & the M.G.'s,Eric Clapton,2
Booker T. & the M.G.'s,George Harrison,1
Booker T. & the M.G.'s,Janis Joplin,1
Booker T. & the M.G.'s,Jimi Hendrix,1
Booker T. & the M.G.'s,John Lennon,1
Booker T. & the M.G.'s,Johnny Cash,1
Booker T. & the M.G.'s,Neil Young,6
Booker T. & the M.G.'s,Otis Redding,5
Booker T. & the M.G.'s,Paul McCartney,1
Booker T. & the M.G.'s,Stevie Wonder,1
Booker T. & the M.G.'s,The Band,1
Booker T. & the M.G.'s,The Beatles,3
Booker T. & the M.G.'s,The Who,1
The Wakes,Bob Dylan,1
Izzy Stradlin,Alice Cooper,1
Izzy Stradlin,Bob Dylan,1
Izzy Stradlin,The Rolling Stones,1
Rachael Sage,Bob Dylan,1
Rachael Sage,Judy Collins,4
Rachael Sage,Neil Young,1
Rachael Sage,Norah Jones,1
Rachael Sage,The Animals,1
Rachael Sage,The Beatles,1
Chord Overstreet,Bob Dylan,1
Chord Overstreet,Paul Simon,1
Cher,Benjamin Francis Leftwich,1
Cher,Bette Midler,1
Cher,Blake Shelton,1
Cher,Bob Dylan,2
Cher,Cream (band),1
Cher,Dua Lipa,1
Cher,Elvis Presley,1
Cher,Eric Clapton,2
Cher,Gwen Stefani,2
Cher,Janis Joplin,2
Cher,Joni Mitchell,1
Cher,Kanye West,1
Cher,Madonna,3
Cher,Oasis (band),1
Cher,Patti Smith,2
Cher,Ringo Starr,1
Cher,Stevie Wonder,1
Cher,The Beatles,4
Cher,The Byrds,4
Cher,The Rolling Stones,1
Malcolm and Alwyn,Bob Dylan,1
Malcolm and Alwyn,Edwards Hand,2
Malcolm and Alwyn,The Beatles,1
Big Joe Williams,Bob Dylan,2
Big Joe Williams,Muddy Waters,1
Sam Cohen (musician),Bob Dylan,2
Sam Cohen (musician),Grateful Dead,2
Sam Cohen (musician),Joseph Arthur,3
Sam Cohen (musician),Karen O,1
Sam Cohen (musician),Kevin Morby,4
Sam Cohen (musician),Norah Jones,6
Sam Cohen (musician),The Band,4
Joan Baez,Bob Dylan,13
Joan Baez,Bruce Springsteen,1
Joan Baez,Emmylou Harris,2
Joan Baez,John Lennon,2
Joan Baez,Joni Mitchell,1
Joan Baez,Josh Ritter,1
Joan Baez,Judy Collins,2
Joan Baez,Leonard Cohen,3
Joan Baez,Odetta,4
Joan Baez,Paul McCartney,1
Joan Baez,Paul Simon,2
Joan Baez,Phil Ochs,5
Joan Baez,Richard Fariña,2
Joan Baez,Ryan Adams,1
Joan Baez,Stevie Wonder,1
Joan Baez,The Band,2
Joan Baez,The Beatles,1
Joan Baez,The Rolling Stones,1
Joan Baez,Tim Hardin,1
Joan Baez,Woody Guthrie,3
Sue Medley,Bob Dylan,2
Yo Zushi,Bob Dylan,1
Yo Zushi,Hank Williams,1
Yo Zushi,Johnny Cash,1
Yo Zushi,Tom Waits,1
Yo Zushi,Willie Nelson,1
Judy Collins,Bob Dylan,2
Judy Collins,Cher,2
Judy Collins,"Crosby, Stills, Nash & Young",1
Judy Collins,Fred Neil,1
Judy Collins,Joan Baez,2
Judy Collins,Joni Mitchell,3
Judy Collins,Leonard Cohen,4
Judy Collins,Phil Ochs,1
Judy Collins,Richard Fariña,1
Judy Collins,The Beatles,2
Judy Collins,The Hollies,1
Judy Collins,Woody Guthrie,1
Elvis Presley,Bob Dylan,1
Elvis Presley,Carl Perkins,4
Elvis Presley,Cher,2
Elvis Presley,Chuck Berry,1
Elvis Presley,Doc Pomus,1
Elvis Presley,Ernest Tubb,1
Elvis Presley,Jimmie Rodgers (country singer),1
Elvis Presley,John Lennon,1
Elvis Presley,Johnny Cash,2
Elvis Presley,Madonna,2
Elvis Presley,Paul McCartney,1
Elvis Presley,Roy Orbison,1
Elvis Presley,The Beatles,11
Forest Sun,Bob Dylan,1
Forest Sun,Danny Schmidt,1
The Swell Season,Bob Dylan,1
The Swell Season,The Frames,3
Mike Shinoda,Bob Dylan,1
Mike Shinoda,Creedence Clearwater Revival,1
Mike Shinoda,Dua Lipa,1
Mike Shinoda,Eminem,6
Mike Shinoda,Kings of Leon,1
Mike Shinoda,Paul McCartney,1
Mike Shinoda,Post Malone,1
Mike Shinoda,Rage Against the Machine,2
Mike Shinoda,The Beatles,3
Arthur Gunn,Bob Dylan,3
Arthur Gunn,Bukka White,2
Arthur Gunn,Creedence Clearwater Revival,5
Arthur Gunn,Jack Johnson (musician),1
Arthur Gunn,Joe Cocker,1
Arthur Gunn,Mississippi John Hurt,1
Arthur Gunn,Nick Drake,1
Arthur Gunn,Otis Redding,2
Arthur Gunn,Robert Johnson,2
Emma Swift,Bob Dylan,1
Emma Swift,Neil Young,2
Emma Swift,Ryan Adams,1
Emma Swift,Wilco,1
Jimi Hendrix,Arthur Lee (musician),2
Jimi Hendrix,Bob Dylan,4
Jimi Hendrix,Cher,4
Jimi Hendrix,Chuck Berry,2
Jimi Hendrix,Cream (band),2
Jimi Hendrix,Elvis Presley,3
Jimi Hendrix,Eric Clapton,1
Jimi Hendrix,Fat Mattress,1
Jimi Hendrix,Frank Zappa,3
Jimi Hendrix,George Harrison,1
Jimi Hendrix,Halsey (singer),1
Jimi Hendrix,Jimmy James and the Blue Flames,3
Jimi Hendrix,Jimmy Reed,1
Jimi Hendrix,John Lennon,1
Jimi Hendrix,John P. Hammond,1
Jimi Hendrix,Johnny Hallyday,1
Jimi Hendrix,Judas Priest,1
Jimi Hendrix,Keith Richards,1
Jimi Hendrix,Mick Jagger,1
Jimi Hendrix,Muddy Waters,3
Jimi Hendrix,Paul McCartney,2
Jimi Hendrix,Randy California,3
Jimi Hendrix,Robert Johnson,1
Jimi Hendrix,The Animals,2
Jimi Hendrix,The Electric Flag,1
Jimi Hendrix,The Mothers of Invention,1
Jimi Hendrix,The Rolling Stones,1
Jimi Hendrix,The Who,2
Paul Kelly (Australian musician),Bob Dylan,3
Paul Kelly (Australian musician),Jack Johnson (musician),1
Paul Kelly (Australian musician),Kevin Mitchell (musician),1
Paul Kelly (Australian musician),Kings of Leon,1
Paul Kelly (Australian musician),Leonard Cohen,1
Paul Kelly (Australian musician),Lou Reed,2
Paul Kelly (Australian musician),Nick Cave,1
Paul Kelly (Australian musician),The Go-Betweens,1
Paul Kelly (Australian musician),The Waifs,1
Jason & the Scorchers,Bob Dylan,2
Jason & the Scorchers,Gram Parsons,1
Jason & the Scorchers,Hank Williams,1
Jason & the Scorchers,Keith Richards,1
Jason & the Scorchers,Tom Petty,1
Bob Childers,Bob Dylan,1
Bob Childers,Woody Guthrie,6
Chris Norman,Bob Dylan,1
Chris Norman,Elvis Presley,1
Chris Norman,The Beatles,1
Chris Norman,The Rolling Stones,1
Max Bemis,Bob Dylan,2
Max Bemis,New Found Glory,1
Max Bemis,Saves the Day,5
Max Bemis,Say Anything (band),21
Max Bemis,The Matches,1
Max Bemis,Two Tongues,12
Richard Manuel,"Blood, Sweat & Tears",2
Richard Manuel,Bob Dylan,4
Richard Manuel,Counting Crows,2
Richard Manuel,David Crosby,1
Richard Manuel,Eric Clapton,3
Richard Manuel,Gene Clark,1
Richard Manuel,Grateful Dead,2
Richard Manuel,Great Speckled Bird (band),1
Richard Manuel,Jimmy Reed,1
Richard Manuel,Joan Baez,2
Richard Manuel,John P. Hammond,1
Richard Manuel,Joni Mitchell,1
Richard Manuel,Karen Dalton,1
Richard Manuel,Paul Butterfield,1
Richard Manuel,Rick Danko,2
Richard Manuel,The Band,39
Richard Manuel,The Beach Boys,1
Richard Manuel,The Byrds,3
Richard Manuel,The Revols,6
Richard Manuel,Tom Petty,1
Richard Manuel,Tom Petty and the Heartbreakers,1
Richard Manuel,Webb Pierce,1
Richard Manuel,Willie Nelson,1
Jason Castro (singer),Bob Dylan,2
Jason Castro (singer),Jeff Buckley,2
Jason Castro (singer),Leonard Cohen,6
Jason Castro (singer),Matt Hires,1
Jason Castro (singer),Neil Diamond,2
Jason Castro (singer),Sting (musician),2
Jason Castro (singer),The Beatles,3
Scott Walker (singer),Alex Turner,1
Scott Walker (singer),Bob Dylan,1
Scott Walker (singer),Elvis Presley,1
Scott Walker (singer),Leonard Cohen,1
Scott Walker (singer),Nick Cave,1
Scott Walker (singer),Radiohead,2
Scott Walker (singer),Sting (musician),1
Scott Walker (singer),The Beatles,2
Scott Walker (singer),Thom Yorke,2
Keith Richards,Bob Dylan,1
Keith Richards,Chuck Berry,9
Keith Richards,Eric Clapton,1
Keith Richards,Gram Parsons,2
Keith Richards,Hank Williams,2
Keith Richards,Jack White,2
Keith Richards,John Lennon,2
Keith Richards,Leonard Cohen,2
Keith Richards,Marianne Faithfull,2
Keith Richards,Mick Jagger,8
Keith Richards,Muddy Waters,1
Keith Richards,Norah Jones,1
Keith Richards,Sheryl Crow,2
Keith Richards,The Beatles,3
Keith Richards,The Chieftains,1
Keith Richards,The Rolling Stones,48
Keith Richards,The Waterboys,1
Keith Richards,Tom Waits,2
Keith Richards,Willie Nelson,1
Something Corporate,Bob Dylan,2
Something Corporate,Straylight Run,1
Billy Joe Shaver,Bob Dylan,2
Billy Joe Shaver,Elvis Presley,1
Billy Joe Shaver,Johnny Cash,2
Billy Joe Shaver,Robert Hunter (lyricist),1
Billy Joe Shaver,Willie Nelson,5
Arthur Alexander,Bob Dylan,3
Arthur Alexander,Gene Clark,1
Arthur Alexander,Mink DeVille,2
Arthur Alexander,Otis Redding,1
Arthur Alexander,The Beatles,5
Arthur Alexander,The Byrds,2
Arthur Alexander,The Hollies,2
Arthur Alexander,The Rolling Stones,4
"Blood, Sweat & Tears",Bob Dylan,1
"Blood, Sweat & Tears",Frank Zappa,1
"Blood, Sweat & Tears",Jimi Hendrix,1
"Blood, Sweat & Tears",John Sebastian,1
"Blood, Sweat & Tears",Judy Collins,1
"Blood, Sweat & Tears",Laura Nyro,2
"Blood, Sweat & Tears",Lou Reed,1
"Blood, Sweat & Tears",Patti Austin,1
"Blood, Sweat & Tears",The Band,1
"Blood, Sweat & Tears",The Beatles,3
"Blood, Sweat & Tears",The Blues Project,2
"Blood, Sweat & Tears",The Mothers of Invention,1
"Blood, Sweat & Tears",The Rolling Stones,1
John P. Hammond,Bob Dylan,1
John P. Hammond,Eric Clapton,2
John P. Hammond,Jimi Hendrix,2
John P. Hammond,Jimmy Reed,1
John P. Hammond,Keith Richards,1
John P. Hammond,Los Lobos,1
John P. Hammond,Mick Jagger,1
John P. Hammond,Mike Bloomfield,3
John P. Hammond,Robert Johnson,4
John P. Hammond,The Band,3
John P. Hammond,Tom Waits,1
Skank (band),Bob Dylan,2
Skank (band),The Beatles,1
Gregory Hoskins and the Stickpeople,Bob Dylan,1
Gregory Hoskins and the Stickpeople,Cher,1
The Association,Barry Manilow,1
The Association,Bob Dylan,1
The Association,Cher,14
The Association,David Crosby,1
The Association,Frank Zappa,1
The Association,Joan Baez,1
The Association,Ricky Nelson,1
The Association,The Grass Roots,3
The Association,The Mothers of Invention,1
The Association,The Turtles,4
Courtney Marie Andrews,Bob Dylan,2
Courtney Marie Andrews,Emmylou Harris,1
Courtney Marie Andrews,Joni Mitchell,2
Courtney Marie Andrews,Lucinda Williams,1
Courtney Marie Andrews,Tom Waits,1
Courtney Marie Andrews,Wilco,1
Jimmy Reed,Bob Dylan,1
Jimmy Reed,Elvis Presley,2
Jimmy Reed,Eric Clapton,1
Jimmy Reed,Grateful Dead,3
Jimmy Reed,Hank Williams,1
Jimmy Reed,The Animals,1
Jimmy Reed,The Rolling Stones,6
Joni Mitchell,Bob Dylan,5
Joni Mitchell,Bryan Adams,2
Joni Mitchell,Caetano Veloso,1
Joni Mitchell,Cat Power,1
Joni Mitchell,Counting Crows,1
Joni Mitchell,Courtney Love,1
Joni Mitchell,"Crosby, Stills, Nash & Young",4
Joni Mitchell,Dave Van Ronk,1
Joni Mitchell,David Crosby,4
Joni Mitchell,Diana Krall,2
Joni Mitchell,Emmylou Harris,1
Joni Mitchell,Gabrielle Aplin,1
Joni Mitchell,Hole (band),1
Joni Mitchell,Janet Jackson,1
Joni Mitchell,Joan Baez,1
Joni Mitchell,Judy Collins,4
Joni Mitchell,Kanye West,1
Joni Mitchell,Leonard Cohen,2
Joni Mitchell,Linda Ronstadt,1
Joni Mitchell,Madonna,2
Joni Mitchell,Neil Young,1
Joni Mitchell,Norah Jones,1
Joni Mitchell,Paul Carrack,2
Joni Mitchell,Sufjan Stevens,1
Joni Mitchell,The Band,2
Joni Mitchell,Tom Petty,1
Joni Mitchell,Willie Nelson,1
The New York Fund,Bob Dylan,1
The New York Fund,Neil Young,1
The New York Fund,Ryan Adams,2
The New York Fund,The Band,1
The New York Fund,The Hold Steady,1
Josh Krajcik,Bob Dylan,2
Josh Krajcik,Cher,1
Josh Krajcik,Leonard Cohen,2
Josh Krajcik,The Beatles,3
Josh Krajcik,The Rolling Stones,2
Loraine Wyman,Bob Dylan,1
S Vremena Na Vreme,Bob Dylan,1
S Vremena Na Vreme,Simon & Garfunkel,1
S Vremena Na Vreme,The Beatles,2
S Vremena Na Vreme,The Rolling Stones,1
Jane Taylor (musician),Bob Dylan,1
Jane Taylor (musician),Emmylou Harris,1
Jane Taylor (musician),Joan Baez,2
Brave Combo,Bob Dylan,1
Brave Combo,Hank Williams,1
Brave Combo,Jimi Hendrix,1
Brave Combo,The Rolling Stones,1
Chloé Mons,Bob Dylan,1
Chloé Mons,Emmylou Harris,1
Sam Fender,Amy Winehouse,1
Sam Fender,Bob Dylan,1
Sam Fender,Bruce Springsteen,1
Sam Fender,Jeff Buckley,2
Sam Fender,Lindisfarne (band),1
Sam Fender,Neil Young,1
Alexa Goddard,Bob Dylan,1
Sis Cunningham,Bob Dylan,2
Sis Cunningham,Bruce Springsteen,2
Sis Cunningham,New Lost City Ramblers,1
Sis Cunningham,Phil Ochs,4
Sis Cunningham,The Freedom Singers,1
Sis Cunningham,Woody Guthrie,1
The Walls,Bob Dylan,2
The Walls,The Frames,1
The Walls,The Stunning,4
The Walls,U2,4
Moheener Ghoraguli,Bob Dylan,1
Country Joe and the Fish,Bob Dylan,1
Country Joe and the Fish,Jerry Garcia,1
Country Joe and the Fish,Woody Guthrie,2
Elliott Smith,Bauhaus (band),1
Elliott Smith,Bob Dylan,3
Elliott Smith,Conor Oberst,1
Elliott Smith,Hank Williams,1
Elliott Smith,Jeff Buckley,1
Elliott Smith,Keith Richards,1
Elliott Smith,Kevin Devine,1
Elliott Smith,Madonna,1
Elliott Smith,Nick Drake,1
Elliott Smith,Oasis (band),1
Elliott Smith,Silversun Pickups,1
Elliott Smith,The Beatles,9
Elliott Smith,The Decemberists,1
Elliott Smith,The Who,1
Elliott Smith,Wilco,1
John Jacob Niles,Bob Dylan,3
John Jacob Niles,Joan Baez,1
John Jacob Niles,Odetta,1
John Jacob Niles,"Peter, Paul and Mary",1
New Lost City Ramblers,Bob Dylan,1
New Lost City Ramblers,Charlie Poole,2
Saddle River String Band,Blind Lemon Jefferson,1
Saddle River String Band,Bob Dylan,1
Saddle River String Band,Chuck Berry,1
Saddle River String Band,Hank Williams,1
Saddle River String Band,Jimmie Rodgers (country singer),1
Saddle River String Band,Lead Belly,1
Saddle River String Band,Mississippi John Hurt,1
Saddle River String Band,Neil Young,1
Saddle River String Band,Robert Johnson,2
Alex Turner,Bob Dylan,2
Alex Turner,Buddy Holly,1
Alex Turner,Eminem,1
Alex Turner,Hank Williams,1
Alex Turner,Jack White,2
Alex Turner,Leonard Cohen,1
Alex Turner,Morrissey,3
Alex Turner,Nick Cave,1
Alex Turner,Oasis (band),3
Alex Turner,Scott Walker (singer),1
Alex Turner,The Beach Boys,1
Alex Turner,The Beatles,4
Alex Turner,The Rolling Stones,1
Alex Turner,The White Stripes,3
Alex Turner,Townes Van Zandt,1
Alex Turner,Willie Nelson,1
The Royal Teens,Bob Dylan,1
The Royal Teens,Buddy Holly,1
The Royal Teens,Chuck Berry,1
Keith Green,Bob Dylan,1
Kim Gordon,Bob Dylan,1
Kim Gordon,Courtney Love,3
